COUNTRY NAME
COORD1 COORD2
CITY_NAME HAB  COORD1 COORD2

#### AFRICA ####

Argelia
35.78422539561167, -5.4392885895385685
32.78503711897894, -9.103363194059423
22.042446699216846, -16.793792486736873
14.774928 -17.004401
7.319425149119269, -12.76659272672276
4.321028826461821, -7.428797671269211
4.759231529207655, -1.965407438040287
5.884697031924323, 5.067922517380855
3.8825727477678376, 9.338158561743693
-1.13352040486346, 9.26128942749423
-1.2685676015096872, 8.92359717801827
-9.598228952175585, 13.44867332099611
-17.01933529622656, 11.962828258942437
-18.94639900131857, 36.209131771316216
-14.941757592996673, 40.80174636418924
-6.656721401868661, 39.11328511680946
11.81665519488735, 51.20266859117825
10.624223251112777, 44.58390050144947
29.895569747908283, 32.56205622939904 (Caire)
32.722531564540375, 21.620827346378004
33.458120250410694, 10.9497514550363
37.14974579543516, 10.206828506189186
36.337963554060735, 1.156675065593285
35.18712294889106, -4.381477825812424
Dar es-Salam -6.656721401868661, 39.11328511680946
Dakar 14.774928, -17.004401

South Africa
-17.01933529622656, 11.962828258942437
-18.94639900131857, 36.209131771316216
-24.298501900854284, 35.48748332908335
-26.0101488158762, 32.583329983590104
-33.5624846925061, 27.180253991974777
-34.17932456071346, 24.141023746691157
-34.90254243045852, 20.156255202874856
-33.618745020894856, 18.26517860580949
-27.51765912738413, 15.29348681042106
-22.56345507845672, 14.483025411678756
Ciudad Cabo -33.618745020894856, 18.26517860580949

#### EUROPE ####

South
36.066477779389565, -5.610205879404079
37.24715385540732, -7.296993708176856
37.02303225281773, -8.96724440137343
38.99038509712364, -9.397209926354723
42.240602614274685, -8.851484448943975
43.632808009333445, -8.768798771062954
43.3809293284792, -1.641293337719162
46.26549087343202, -1.2609390097615611
46.864545986898, -2.059654293516925
48.03710142758227, -4.70206179710431
48.586283787686575, -4.743349418256031
48.73627334156019, -3.091844572187181
48.64087708665827, -1.5229149684217735
49.68031205445374, -1.8738597482114032
49.50763876160743, 0.22137729373890208
50.18421812774079, 1.5177638977248102
50.86865869533979, 1.6605861560173918
51.839446392471544, 3.967715217940288
53.30816904647358, 5.681582317451262
53.80415743907317, 8.62591810379063
57.495404601679475, 10.164004447393818
54.39043649411873, 10.867129263457572
54.40322826663136, 12.998476923091768
53.87548815690906, 14.206973347364645
50.982946384423705, 14.954043621510456 
50.06802937275934, 17.920352150960788
49.414862860148794, 21.172305109007254
47.905621467920874, 24.9076564797363
46.38137874516785, 30.664492317966626
43.42535114491442, 28.379336185285325
41.93942382130173, 27.895937833518214
40.68517176727498, 26.138125423763366
40.585125206654816, 23.76507867059433
37.7928060703419, 24.64398487547175
36.46144457270022, 22.18304750181497
40.418047918105195, 19.28265702571947
41.90672664187422, 19.2387117154756
44.87567949621195, 14.316836968162033
45.71035411722515, 13.306094832552995
44.96902779643254, 12.427188627675571
43.61654520865071, 13.52582138377235
41.90672664187422, 15.986758757429133
41.0175768353543, 17.217227444257528
40.25055468782759, 18.447696131085916
39.84687631497718, 18.14007895937882
40.38458253482539, 16.909610272550427
38.964057580043004, 17.129336823769783
38.277382058667385, 16.47015717011172
38.03549481460498, 15.635196275478165
40.01536614672825, 15.459415034502678
42.719124705961704, 11.02093869987169
44.34384097656726, 9.131290359385234
44.15497064841473, 7.988711756085922
43.009019070579164, 6.186954036087207
43.42535101710132, 3.857852593162037
42.6868302099674, 3.0228916985284826
41.80853458904102, 3.1986729395039677
41.24926748892345, 2.056094873163317
39.54255033233503, -0.31695188000572355
37.68855167892575, -0.8442956029321771
36.95466953172144, -1.9868740144605361
36.461444528727455, -4.931209800799899



North
53.87548815690906, 14.206973347364645
50.982946384423705, 14.954043621510456 
50.06802937275934, 17.920352150960788
49.414862860148794, 21.172305109007254
47.905621467920874, 24.9076564797363
46.38137874516785, 30.664492317966626
46.046913843501905, 34.88324201639416
47.43215944025758, 38.4867574563916
49.52911553581592, 40.24456986614644
52.406091245364, 33.65277332956576
53.583059274082636, 32.46624981027906
55.66861109932933, 30.664491864667436
57.246672456030446, 27.720156078328074
59.41463174678873, 28.02777325003517
60.535949246184586, 27.8959373328403
63.04774790358168, 31.455507462593857
70.37250951060203, 30.796327766069354
70.8105824710132, 22.622499812535175
68.52240949122422, 14.22894507765649
63.8530245075377, 9.702577813448109
61.95213457494445, 5.2641014788171185
58.485377121289176, 5.7914452017435725
58.09269603665727, 7.637148231986162
58.94179984340774, 10.010194985155207
59.72623241675061, 10.625429328569403
56.59912677567334, 12.910585711681005
55.51962315071356, 14.141054398509398
59.23527624107959, 18.403749744851332
61.86936858290485, 17.26117167851068
65.83226172914574, 22.358827887900357
65.30518202270731, 25.39105429472747
62.887966583308035, 21.21624982155971
60.405994920560815, 21.831484164973904
58.91912063153956, 23.325624805766832
57.365358185910836, 21.523867085768117
54.892731817114374, 19.897890227715234








### EURASIA ###

Russia
69.75770523743411, 30.87828591571515
65.75052258120117, 30.13121577468086
62.534660305762785, 31.713246943460213
60.350911575021996, 28.021840882975038
