-50.031564907999893;0.934637762000136
-50.062584762999904;0.923252138000095
-50.071763025999928;0.931437248
-50.09934734299992;0.938642789000141
-50.100317377999886;0.959062901000038
-50.073692371999869;0.977374878000035
-50.049183722999913;0.985581773000064
-50.038441535999908;1.006740627000156
-50.031890428999901;1.014960028000147
-50.016672329999921;1.025213934000178
-49.998443162999962;1.034002997000059
-49.96703040299991;1.043117580000128
-49.946817099999919;1.062770898000096
-49.926380350999864;1.069856741000095
-49.916208485999903;1.056562666000147
-49.936675584999932;1.02342357000019
-49.944081183999941;1.008246161000102
-49.95250403599988;0.996649481000091
-49.956450975999871;0.986517645000049
-49.964019334999932;0.973822333000072
-49.997303839999915;0.952460028000033
-50.00487219999988;0.945217190000093
-50.008290167999888;0.940985419000171
-50.025257941999939;0.936997789000102
-50.031564907999893;0.934637762000136
