-91.524403449999852;18.76658763200011
-91.524566209999932;18.752142645000148
-91.52879798099994;18.755275783000044
-91.532053188999896;18.758978583000058
-91.553944464999915;18.74494049700003
-91.565907355999855;18.740179755000113
-91.579213019999969;18.738511460000026
-91.574615037999934;18.745917059000092
-91.568511522999955;18.751654364000061
-91.560902472999913;18.755926825000174
-91.551869269999912;18.758978583000058
-91.571644660999937;18.757228908000073
-91.606027798999975;18.743719794000086
-91.620838995999947;18.744696356000176
-91.660064256999959;18.692328192
-91.6888728509999;18.669419664000188
-91.723215298999946;18.662787177000112
-91.702748175999886;18.697495835
-91.755116339999859;18.667141018000123
-91.785959438999924;18.654364325000174
-91.816273566999911;18.649115302
-91.835682745999918;18.649115302
-91.842681443999908;18.651190497000115
-91.838246222999913;18.65818919500019
-91.823150193999908;18.673325914000188
-91.812163865999963;18.679754950000088
-91.76821855399993;18.697495835
-91.740223761999914;18.703802802000141
-91.685887028999844;18.731533386000038
-91.64655434699992;18.755841064
-91.600331183999884;18.772040106000063
-91.555734829999921;18.791693427
-91.538889126999919;18.793117580000072
-91.532460089999887;18.785345770000063
-91.527333136999886;18.777085679
-91.524403449999852;18.76658763200011
